ts,rg1,rg2,rg1tt,rg2tt,rg1tp,rg2tp,temp_bmx,press_bmx,temp_mcp,temp_sht,humidity_sht,si1145_vis,si1145_ir,si1145_uv,wind_spd,wind_dir,wind_gust,wind_gust_dir,heat_idx,wet_bulb_temp,wet_bulb_globe_temp
2026-04-26T03:18:34Z,0,0,0,0,0,0,18,849.6,18.1,18.3,91.5,260,254,0,0,92,0.2,0.2,18.5,17.3,14.2
2026-04-26T03:33:57Z,0,0,0,0,0,0,18,849.8,18.1,18.3,91.8,262,268,0,0,92,0,0,18.5,17.3,14.2
2026-04-26T03:49:04Z,0,0,0,0,0,0,18,850.2,18.1,18.4,92.1,265,303,0,0.1,92,0.4,0.4,18.5,17.4,14.2
2026-04-26T04:04:11Z,0,0,0,0.1,0,0,18,850.4,18.1,18.3,92.1,275,407,0,0,92,0,0,18.4,17.3,14.1
2026-04-26T04:19:17Z,0,0,0,0.2,0,0,18,850.4,18.2,18.4,91.8,286,512,0,0.3,92,1.3,1.3,18.5,17.4,14.2
2026-04-26T04:35:07Z,0,0,0,0.2,0,0,18.2,850.5,18.3,18.5,91.3,288,550,0,0.6,92,1.3,1.3,18.7,17.5,14.4
2026-04-26T04:50:13Z,0,0,0,0.3,0,0,18.4,850.8,18.6,18.8,90.9,322,890,0,0.1,92,0.4,0.4,19,17.7,14.6
2026-04-26T05:05:19Z,0,0,0,0.6,0,0,18.8,851,18.9,19.1,89.5,372,1413,0,0.5,92,0.9,0.9,19.3,17.9,14.9
2026-04-26T05:20:26Z,0,0,0,0.5,0,0,19.2,851,19.3,19.6,88.2,351,1218,0,0,92,0.2,0.2,19.8,18.2,15.4
2026-04-26T05:35:33Z,0,0,0,0.5,0,0,19.5,851.3,19.6,20,85.4,358,1244,0,0.6,92,0.9,0.9,20.1,18.2,15.6
2026-04-26T05:50:39Z,0,0,0,0.5,0,0,19.6,851.5,19.7,20,85.6,345,1163,0,0.1,92,0.7,0.7,20.1,18.2,15.7
2026-04-26T06:06:04Z,0,0,0,0.9,0,0,19.7,851.4,19.7,19.9,86.7,417,1927,0,0,92,0.2,0.2,20.1,18.3,15.6
2026-04-26T06:21:10Z,0,0,0,0.8,0,0,20.2,851.4,20.1,20.3,85,400,1704,0,0.5,92,1.1,1.1,20.5,18.4,16
2026-04-26T06:36:25Z,0,0,0,1.2,0,0,20.2,851.3,20.2,20.7,82.6,476,2526,0,0.8,92,1.7,1.7,20.8,18.5,16.3
2026-04-26T06:51:31Z,0,0,0,2.3,0,0,21.1,851.2,21,21.1,81.9,686,4856,0,0.2,92,0.7,0.7,21.2,18.8,16.6
2026-04-26T07:06:38Z,0,0,0,2.1,0,0,22.3,851,22.2,22.5,75.1,642,4240,0,0.6,92,1.1,1.1,22.6,19.2,17.8
2026-04-26T07:21:45Z,0,0,0,1.3,0,0,22.7,850.9,22.4,22.5,76.3,501,2832,0,0.1,92,0.4,0.4,22.7,19.5,17.9
2026-04-26T07:37:07Z,0,0,0,4.3,0,0,24.1,850.7,24.1,24.4,72.4,1053,8786,0,0,92,0.2,0.2,24.5,20.7,19.4
2026-04-26T07:52:14Z,0,0,0,1.5,0,0,25.1,850.5,25,25.1,63.9,528,3038,0,0.4,92,0.9,0.9,25.2,20.2,19.9
2026-04-26T08:07:20Z,0,0,0,1.3,0,0,23.7,850.4,24,23.4,67.7,507,2798,0,0.9,92,1.3,1.3,23.5,19.1,18.5
2026-04-26T08:23:15Z,0,0,0,1.5,0,0,23.1,850.2,23.9,23.3,69.3,542,3213,0,0.3,92,0.7,0.7,23.4,19.2,18.4
2026-04-26T08:38:21Z,0,0,0,4.9,0,0,24,850,24.6,24.4,67,1175,10112,0,0,92,0.2,0.2,24.5,19.9,19.3
2026-04-26T08:53:27Z,0,0,0,1.6,0,0,23.6,849.8,24.2,23.9,67.5,562,3447,0,0,92,0,0,24,19.6,19
2026-04-26T09:08:34Z,0,0,0,3,0,0,24.5,849.4,25.2,24.6,63.6,819,6087,0,0.2,188,0.9,0.9,24.7,19.7,19.5
2026-04-26T09:23:41Z,0,0,0,4.3,0,0,24.9,849.2,26.1,25.6,60.5,1053,8509,0,0.9,95,1.5,1.5,25.7,20.1,20.3
2026-04-26T09:38:48Z,0,0,0,2.7,0,0,24.5,849.1,25.2,24.8,59.7,767,5485,0,0.2,183,0.9,0.9,24.8,19.2,19.6
2026-04-26T09:54:11Z,0,0,0,1.9,0,0,25.1,848.9,26.1,25.4,59.1,607,3831,0,0.6,183,1.3,1.3,25.5,19.7,20.1
2026-04-26T10:09:23Z,0,0,0,4.3,0,0,24.7,848.5,25.1,24.7,62.2,1069,8887,0,0.1,183,0.4,0.4,24.7,19.5,19.6
2026-04-26T10:25:20Z,0,0,0,1,0,0,24.3,848.3,24.9,24.8,60.8,447,2123,0,0.1,183,0.9,0.9,24.9,19.5,19.7
2026-04-26T10:40:26Z,0,0,0,3.7,0,0,25.3,848.1,25.8,25.6,59.8,955,7505,0,0.5,183,1.4,1.4,25.6,20,20.3
2026-04-26T10:55:32Z,0,0,0,4.1,0,0,27.2,847.9,27.6,27.9,53.8,1021,8195,0,0.2,85,1.1,1.1,28.7,21.1,22.5
2026-04-26T11:10:39Z,0,0,0,3.7,0,0,26.8,847.7,27.4,27.7,52.8,954,7426,0,0.5,95,1.1,1.1,28.4,20.8,22.3
2026-04-26T11:25:45Z,0,0,0,3.7,0,0,27.2,847.3,27.7,28.3,53.4,947,7415,0,0.1,96,0.7,0.7,29.2,21.4,22.9
2026-04-26T11:40:52Z,0,0,0,3.3,0,0,26.6,847.1,27.3,27.3,49.6,881,6702,0,0.1,186,0.4,0.4,27.7,19.9,21.8
2026-04-26T11:56:24Z,0,0,0,3.6,0,0,29.3,846.9,29.8,30,47.1,922,7167,0,0.3,186,1.3,1.3,30.6,21.7,23.8
2026-04-26T12:12:24Z,0,0,0,0.9,0,0,26.7,846.9,27.3,27.7,53.5,428,1944,0,0.7,92,2.4,2.4,28.4,20.9,22.3
2026-04-26T12:27:30Z,0,0,0,0.8,0,0,25.4,846.6,25.8,26.1,57.1,401,1593,0,0.3,94,1.1,1.1,26.2,20,20.7
2026-04-26T12:43:28Z,0,0,0,1.1,0,0,25.8,846.4,26.1,26.5,58,468,2372,0,0.6,145,2.2,2.2,26.6,20.5,21
2026-04-26T12:58:34Z,0,0,0,2.2,0,0,25.9,846.4,26.2,26.8,57.6,671,4558,0,0.1,99,0.7,0.7,27.7,20.8,21.8
2026-04-26T13:13:40Z,0,0,0,2,0,0,27,846.3,27.8,28.1,52.1,621,4019,0,0.3,91,1.5,1.5,28.7,21,22.5
2026-04-26T13:28:47Z,0,0,0,2,0,0,26.4,846.3,27.2,27.3,55,631,4269,0,0.9,179,2.4,2.4,28,20.8,22
2026-04-26T13:43:53Z,0,0,0,0.3,0,0,25.3,846.3,25.6,26.2,57.7,318,784,0,0.5,93,1.5,1.5,26.3,20.3,20.8
2026-04-26T14:00:24Z,0,0,0,0.3,0,0,24.5,846.4,24.8,25,62.5,316,771,0,0,93,0.4,0.4,25,19.8,19.8
2026-04-26T14:15:31Z,0,0,0,0.2,0,0,24.2,846.5,24.4,24.6,65.5,285,489,0,0.6,168,2.4,2.4,24.7,19.9,19.5
2026-04-26T14:30:38Z,0,0,0,0.1,0,0,23.6,846.7,23.8,24,67.1,278,405,0,0.4,81,1.5,1.5,24.1,19.6,19
2026-04-26T14:46:25Z,0,0,0,0.1,0,0,23.3,846.9,23.5,23.6,68.8,277,394,0,0.2,100,0.7,0.7,23.7,19.5,18.8
2026-04-26T15:01:32Z,0,0,0,0.1,0,0,23.2,846.9,23.4,23.5,69.7,266,299,0,0.5,194,2.2,2.2,23.6,19.5,18.7
2026-04-26T15:16:38Z,0,0,0,0,0,0,22.8,847,23,23.2,71.9,263,276,0,0.4,130,1.5,1.5,23.3,19.5,18.4
2026-04-26T15:32:30Z,0,0,0,0,0,0,22.4,847.4,22.6,22.8,74.9,262,255,0,0,99,0.2,0.2,22.9,19.5,18.1
2026-04-26T15:47:36Z,0,0,0,0,0,0,22.2,847.7,22.4,22.5,76.4,260,254,0,0.4,99,1.3,1.3,22.7,19.5,17.9
2026-04-26T16:02:42Z,0,0,0,0,0,0,22.1,848,22.2,22.4,75.8,261,253,0,0.7,47,2.2,2.2,22.5,19.3,17.7
2026-04-26T16:17:49Z,0,0,0,0,0,0,21.7,848.3,21.8,22,77.9,260,253,0,0.6,90,1.7,1.7,22.2,19.2,17.5
2026-04-26T16:32:56Z,0,0,0.4,0,0,0,19.6,848.6,19.6,20.1,88,261,253,0,0.3,94,1.1,1.1,20.2,18.6,15.8
2026-04-26T16:48:03Z,0,0,1,0,0,0,18.9,849,19,19.4,91.5,259,253,0,0.5,79,2,2,19.6,18.3,15.2
2026-04-26T17:03:26Z,0.2,0,2.2,0,0,0,18.3,849.5,18.4,18.8,92.5,260,253,0,0.9,78,2,2,19,17.9,14.6
2026-04-26T17:18:35Z,0.2,0,4,0,0,0,18.3,849.7,18.4,18.7,93.6,260,253,0,1,91,2.4,2.4,18.9,17.9,14.6
2026-04-26T17:33:42Z,0,0,4.6,0,0,0,18.3,850,18.4,18.8,94,260,253,0,0,99,0,0,19,18,14.6
2026-04-26T17:48:48Z,0,0,5.2,0,0,0,18.1,850.2,18.1,18.4,94.3,261,253,0,0.1,99,0.4,0.4,18.6,17.7,14.3
2026-04-26T18:03:54Z,0,0,5.2,0,0,0,18,850.1,18.1,18.3,94.7,261,255,0,0.3,99,0.9,0.9,18.5,17.7,14.2
2026-04-26T18:19:00Z,0,0,5.2,0,0,0,17.7,850.2,17.8,18,94.5,260,254,0,0,99,0,0,18.2,17.4,13.9
2026-04-26T18:34:06Z,0,0,5.2,0,0,0,17.6,850.4,17.7,17.9,94.8,260,254,0,0.4,99,1.5,1.5,18.1,17.3,13.8
2026-04-26T18:49:31Z,0,0,5.2,0,0,0,17.5,850.5,17.6,17.8,94.9,260,254,0,0,99,0.2,0.2,18,17.2,13.7
2026-04-26T19:04:37Z,0,0,5.2,0,0,0,17.5,850.7,17.6,17.8,95.2,262,254,0,0,99,0,0,18,17.3,13.7
2026-04-26T19:19:43Z,0,0,5.2,0,0,0,17.5,850.6,17.6,17.9,95.3,261,252,0,0,99,0,0,18,17.3,13.7
2026-04-26T19:34:50Z,0,0,5.2,0,0,0,17.5,850.6,17.7,17.9,95.4,261,253,0,0,99,0,0,18,17.3,13.7
2026-04-26T19:49:57Z,0,0,5.2,0,0,0,17.6,850.5,17.6,17.9,95.7,259,254,0,0,99,0,0,18.1,17.4,13.8
2026-04-26T20:05:03Z,0,0,5.2,0,0,0,17.5,850.6,17.6,17.9,95.8,260,254,0,0,99,0,0,18,17.3,13.7
2026-04-26T20:20:43Z,0,0,5.2,0,0,0,17.5,850.5,17.6,17.9,95.9,260,252,0,0,99,0,0,18,17.4,13.8
2026-04-26T20:35:50Z,0,0,5.2,0,0,0,17.6,850.3,17.7,17.9,96,260,254,0,0,99,0.2,0.2,18.1,17.4,13.8
2026-04-26T20:50:57Z,0,0,5.2,0,0,0,17.5,850.2,17.7,17.9,96,260,253,0,0.2,99,0.7,0.7,18.1,17.4,13.8
2026-04-26T21:06:44Z,0,0,5.4,0,0,0,17.6,850,17.7,17.9,95.9,260,254,0,0.1,99,0.2,0.2,18.1,17.4,13.8
2026-04-26T21:21:50Z,0,0,5.4,0,0,0,17.6,849.8,17.8,18,95.6,262,254,0,0,99,0,0,18.2,17.5,13.9
2026-04-26T21:36:56Z,0,0,5.4,0,0,0,17.8,849.9,17.9,18.1,95.5,258,253,0,0,99,0,0,18.3,17.6,14
2026-04-26T21:52:03Z,0,0,5.4,0,0,0,17.8,849.9,17.9,18.1,95.4,260,253,0,0,99,0,0,18.3,17.6,14
2026-04-26T22:07:09Z,0.2,0,6.4,0,0,0,17.8,849.8,17.9,18.2,95.7,259,253,0,0,99,0,0,18.4,17.7,14.1
2026-04-26T22:22:15Z,0.2,0,11,0,0,0,17.8,849.6,17.9,18.1,96.1,259,254,0,0,100,0,0,18.3,17.6,14
2026-04-26T22:37:38Z,0,0,11.8,0,0,0,17.7,849.3,17.8,18,96.4,260,253,0,0,100,0,0,18.2,17.6,13.9
2026-04-26T22:52:43Z,0,0,12.4,0,0,0,17.5,849.1,17.6,17.8,96.6,259,254,0,0,100,0,0,18,17.4,13.7
2026-04-26T23:07:49Z,0.2,0,13.4,0,0,0,17.3,849.2,17.4,17.7,96.7,259,253,0,0,100,0.2,0.2,17.9,17.3,13.6
2026-04-26T23:22:57Z,0.2,0,14,0,0,0,17.3,849,17.4,17.6,96.8,260,252,0,0.1,100,0.4,0.4,17.8,17.3,13.5
2026-04-26T23:38:04Z,0,0,14.2,0,0,0,17.3,849.1,17.4,17.6,97,259,252,0,0,100,0,0,17.8,17.3,13.6
2026-04-26T23:53:47Z,0,0,14.6,0,0,0,17.3,849.1,17.4,17.6,97,260,253,0,0.1,100,0.4,0.4,17.8,17.3,13.5
2026-04-27T00:00:50Z,0,0,14.6,0,0,0,17.3,849.1,17.4,17.6,97.1,260,253,0,0,100,0,0,17.8,17.3,13.5
2026-04-27T00:15:57Z,0,0,14.6,0,0,0,17.3,849.1,17.4,17.6,97.1,260,253,0,0,100,0,0,17.7,17.2,13.5
2026-04-27T00:31:04Z,0,0,14.6,0,0,0,17.2,849.1,17.3,17.6,97.2,260,253,0,0,100,0.4,0.4,17.8,17.3,13.5
2026-04-27T00:46:10Z,0,0,14.6,0,0,0,17.2,849.1,17.3,17.5,97.3,261,254,0,0,100,0,0,17.7,17.2,13.4
2026-04-27T01:01:17Z,0,0,14.6,0,0,0,17,849.1,17.1,17.3,97.3,261,253,0,0.2,100,0.7,0.7,17.5,17,13.2
2026-04-27T01:16:41Z,0,0,14.6,0,0,0,16.7,849.2,16.8,17.1,97.2,262,253,0,0,100,0.2,0.2,17.2,16.7,13
2026-04-27T01:31:48Z,0,0,14.8,0,0,0,16.6,849.2,16.6,17,97.2,261,254,0,0,100,0,0,17.1,16.6,12.9
2026-04-27T01:46:55Z,0,0,14.8,0,0,0,16.6,849.2,16.8,17,97.2,260,254,0,0,100,0,0,17.1,16.7,12.9
2026-04-27T02:02:02Z,0,0,14.8,0,0,0,16.6,849.2,16.7,16.9,97.3,261,254,0,0,100,0,0,17.1,16.6,12.8
2026-04-27T02:17:12Z,0,0,14.8,0,0,0,16.6,849.3,16.6,16.9,97.3,259,253,0,0,100,0,0,17.1,16.6,12.8
2026-04-27T02:32:36Z,0,0,14.8,0,0,0,16.5,849.4,16.6,16.9,97.3,261,253,0,0,100,0,0,17,16.6,12.8
2026-04-27T02:47:43Z,0,0,14.8,0,0,0,16.5,849.4,16.6,16.8,97.3,261,253,0,0,100,0,0,17,16.5,12.8
2026-04-27T03:02:50Z,0,0,14.8,0,0,0,16.4,849.5,16.5,16.8,97.3,262,254,0,0,100,0,0,16.9,16.4,12.7
2026-04-27T03:17:56Z,0,0,14.8,0,0,0,16.4,849.5,16.4,16.7,97.2,261,255,0,0,100,0,0,16.9,16.4,12.6
2026-04-27T03:33:03Z,0,0,14.8,0,0,0,16.3,849.7,16.4,16.7,97.3,262,280,0,0,100,0,0,16.8,16.4,12.6
2026-04-27T03:48:10Z,0,0,14.8,0.1,0,0,16.3,849.8,16.4,16.7,97.3,269,340,0,0,100,0,0,16.8,16.3,12.6
2026-04-27T04:03:17Z,0,0,14.8,0.1,0,0,16.3,849.9,16.4,16.7,97.3,282,463,0,0,100,0,0,16.8,16.3,12.6
2026-04-27T04:18:41Z,0,0,14.8,0.3,0,0,16.6,850,16.6,16.9,97.3,305,749,0,0,100,0,0,17,16.5,12.8
2026-04-27T04:33:47Z,0,0,14.8,0.6,0,0,16.8,850,17,17.1,97.2,360,1348,0,0,100,0,0,17.3,16.8,13
2026-04-27T04:48:49Z,0,0,14.8,1.1,0,0,17.4,850.3,17.6,17.8,94.2,457,2446,0,0.6,100,1.1,1.1,17.9,17.1,13.6
2026-04-27T05:03:55Z,0,0,14.8,1.3,0,0,19,850.3,19.3,18.9,88.7,492,2773,0,0.2,100,0.7,0.7,19,17.5,14.7
2026-04-27T05:19:01Z,0,0,14.8,1.1,0,0,20.2,850.3,20.5,19.8,85.5,460,2347,0,0,100,0.2,0.2,20,18,15.5
2026-04-27T05:34:51Z,0,0,14.8,0.9,0,0,21.2,850.4,21.8,20.9,80.4,415,1875,0,0,100,0,0,21,18.4,16.5
2026-04-27T05:50:49Z,0,0,14.8,0.9,0,0,21.6,850.5,22.1,21.5,79.5,427,2007,0,0,100,0.2,0.2,21.7,18.9,17
2026-04-27T06:05:51Z,0,0,0,1.4,14.8,0,21.9,850.6,22.4,22,77.3,523,3044,0,0,100,0,0,22.1,19.1,17.4
2026-04-27T06:20:55Z,0,0,0,1.8,14.8,0,22.1,850.7,22.5,22.4,74.9,584,3690,0,1,100,1.5,1.5,22.5,19.2,17.7
2026-04-27T06:36:52Z,0,0,0,2.3,14.8,0,23.5,850.7,23.8,23.6,75.1,681,4699,0,0.1,100,0.4,0.4,23.8,20.4,18.8
2026-04-27T06:51:54Z,0,0,0,2.5,14.8,0,23.9,850.6,24.1,23.8,70.4,718,5047,0,0.2,100,0.4,0.4,24,19.9,18.9
2026-04-27T07:07:53Z,0,0,0,1.8,14.8,0,24.7,850.6,25.1,24.4,68.5,597,3708,0,0.2,100,0.9,0.9,24.6,20.2,19.4
2026-04-27T07:22:53Z,0,0,0,2.3,14.8,0,24.5,850.6,24.6,24.8,67.1,686,4720,0,0.4,100,0.9,0.9,24.9,20.3,19.7
2026-04-27T07:38:11Z,0,0,0,2.1,14.8,0,24.9,850.5,24.9,25.1,67,655,4367,0,0.3,100,0.7,0.7,25.2,20.6,19.9
2026-04-27T07:54:05Z,0,0,0,1.8,14.8,0,25,850.4,25.1,25.2,67.4,593,3722,0,0.1,100,0.7,0.7,25.3,20.7,20
2026-04-27T08:09:58Z,0,0,0,2,14.8,0,25.3,850.1,25.4,25.3,69.1,622,4089,0,0,100,0.2,0.2,25.5,21.1,20.1
2026-04-27T08:25:08Z,0,0,0,1.6,14.8,0,26.3,850,26.8,26.3,60.9,559,3389,0,0.2,100,0.9,0.9,26.4,20.8,20.9
2026-04-27T08:40:57Z,0,0,0,4.7,14.8,0,25.3,849.9,25.5,25.4,64.3,1131,9670,0,0.1,100,0.4,0.4,25.5,20.5,20.2
2026-04-27T08:55:57Z,0,0,0,4.9,14.8,0,25.4,849.6,25.9,26.2,59.6,1167,9788,0,0.9,94,2,2,26.3,20.5,20.8
2026-04-27T09:11:05Z,0,0,0,2.1,14.8,0,26.1,849.3,26,26.2,61.2,644,4244,0,0.6,94,1.1,1.1,26.4,20.8,20.8
2026-04-27T09:26:11Z,0,0,0,2.1,14.8,0,26.8,848.9,27.2,27,59.9,649,4277,0,0,94,0.2,0.2,28,21.3,22
2026-04-27T09:42:05Z,0,0,0,1.4,14.8,0,24.7,848.6,25.5,25.2,61.5,506,2892,0,0.4,94,1.1,1.1,25.3,19.9,20
2026-04-27T09:58:02Z,0,0,0,1.5,14.8,0,24.8,848.2,25.1,24.8,66,532,3152,0,0,94,0.2,0.2,24.9,20.2,19.7
2026-04-27T10:13:06Z,0,0,0,1,14.8,0,24.5,847.9,25.1,25,66.6,441,2184,0,0,94,0,0,25.1,20.4,19.8
2026-04-27T10:29:01Z,0,0,0,1.4,14.8,0,24.8,847.5,25.2,25.4,63.6,525,2934,0,0.2,94,0.9,0.9,25.5,20.4,20.1
2026-04-27T10:44:03Z,0,0,0,5.3,14.8,0,26.1,847.3,26.9,26.5,60.9,1242,10755,0,0.2,94,0.9,0.9,27.6,21,21.7
2026-04-27T10:59:04Z,0,0,0,1.1,14.8,0,26.6,847,27.2,27.4,57,466,2389,0,0.1,94,0.4,0.4,28.4,21.2,22.3
2026-04-27T11:14:10Z,0,0,0,0.9,14.8,0,25.5,846.9,25.9,26.4,59.5,421,1871,0,0,94,0.2,0.2,26.5,20.7,20.9
2026-04-27T11:29:16Z,0,0,0,1.5,14.8,0,24.9,846.4,25.4,25.5,60.9,530,2819,0,1.2,94,2.4,2.4,25.6,20.1,20.3
2026-04-27T11:45:11Z,0,0,0,2,14.8,0,26.2,846.2,26.4,26.9,59.6,633,3942,0,0.1,94,0.4,0.4,28,21.2,22
2026-04-27T12:00:17Z,0,0,0,3,14.8,0,26.1,846.1,26.6,26.9,62.7,818,6354,0,0.6,79,2.6,2.6,28.2,21.7,22.2
2026-04-27T12:16:08Z,0,0,0,1.3,14.8,0,24.7,846.1,24.8,25.4,67.2,497,2582,0,0.6,93,3,3,25.5,20.9,20.2
2026-04-27T12:31:15Z,0,0,0,2.9,14.8,0,25.3,845.7,25.8,26,66,796,5986,0,0.2,95,0.8,0.8,26.2,21.3,20.7
2026-04-27T12:47:04Z,0,0,0,2,14.8,0,26.3,845.8,26.7,27.5,61.3,624,4072,0,0.8,94,2.2,2.2,28.8,21.9,22.6
2026-04-27T13:03:02Z,0,0,0,0.7,14.8,0,24.5,845.9,25.1,25.2,65.6,393,1682,0,0.8,176,2.4,2.4,25.4,20.5,20
2026-04-27T13:18:04Z,0,0,0,0.9,14.8,0,23.3,846.1,23.8,23.8,66.5,418,1848,0,1.3,186,3.5,3.5,23.9,19.4,18.9
2026-04-27T13:33:10Z,0,0,0,0.6,14.8,0,23.4,845.8,23.6,23.8,69.9,365,1343,0,0.8,103,1.9,1.9,24,19.8,18.9
2026-04-27T13:48:15Z,0,0,0,0.4,14.8,0,22.5,846.2,22.8,22.9,70.7,332,973,0,0.3,191,0.7,0.7,23,19.1,18.2
2026-04-27T14:03:22Z,0,0,0,0.4,14.8,0,22.4,846.4,22.6,22.8,74.9,329,940,0,0.3,167,1.5,1.5,22.9,19.5,18.1
2026-04-27T14:19:19Z,0,0,0,0.1,14.8,0,21.8,846.6,21.9,21.9,79.6,283,486,0,0.6,236,0.9,0.9,22,19.3,17.3
2026-04-27T14:34:25Z,0,0,0,0.2,14.8,0,21.1,846.7,21.3,21.3,80.9,296,604,0,0.8,224,1.1,1.1,21.5,18.9,16.9
2026-04-27T14:49:31Z,0,0,0,0.2,14.8,0,20.8,847,21,21.1,80.7,294,588,0,1.2,172,2.1,2.1,21.2,18.7,16.6
2026-04-27T15:05:16Z,0,0,0,0.1,14.8,0,20.2,847.2,20.4,20.6,81.5,278,445,0,0.9,175,1.7,1.7,20.7,18.3,16.2
2026-04-27T15:20:23Z,0,0,0,0,14.8,0,19.9,847.3,20.1,20.3,83.2,264,296,0,0.6,175,1.7,1.7,20.4,18.2,15.9
2026-04-27T15:35:29Z,0,0,0,0,14.8,0,19.9,847.4,20.1,20.2,84.2,259,258,0,0.2,175,0.4,0.4,20.3,18.2,15.8
2026-04-27T15:51:17Z,0,0,0,0,14.8,0,19.8,847.7,19.9,20.1,84.5,260,252,0,0.1,175,0.7,0.7,20.2,18.2,15.8
2026-04-27T16:06:24Z,0,0,0,0,14.8,0,19.7,848,19.8,20,85.6,258,253,0,0.2,175,0.7,0.7,20.1,18.2,15.7
2026-04-27T16:22:17Z,0,0,0,0,14.8,0,19.6,848.3,19.7,19.9,86.4,260,255,0,0.2,175,0.7,0.7,20,18.2,15.6
2026-04-27T16:37:23Z,0,0,0,0,14.8,0,19.6,848.4,19.7,19.8,87.9,260,254,0,0.2,175,0.4,0.4,20,18.4,15.6
2026-04-27T16:52:30Z,0,0,0,0,14.8,0,19.4,848.6,19.4,19.6,89.4,261,254,0,0,175,0,0,19.8,18.3,15.4
2026-04-27T17:07:37Z,0,0,0,0,14.8,0,19.1,848.7,19.2,19.4,89.3,261,255,0,0,175,0,0,19.6,18.1,15.2
2026-04-27T17:22:44Z,0,0,0,0,14.8,0,19,848.8,19.1,19.3,89,260,253,0,0,175,0,0,19.5,18,15.1
2026-04-27T17:38:11Z,0,0,0,0,14.8,0,18.9,849,19.1,19.3,89.4,261,254,0,0.3,175,0.9,0.9,19.5,18,15.1
2026-04-27T17:53:17Z,0,0,0,0,14.8,0,18.9,849.1,19,19.2,90,259,253,0,0.1,175,0.4,0.4,19.4,18,15
2026-04-27T18:08:24Z,0,0,0,0,14.8,0,18.8,849.4,18.9,19.1,90.8,260,254,0,0,175,0.2,0.2,19.2,18,14.9
2026-04-27T18:23:30Z,0,0,0,0,14.8,0,18.7,849.7,18.8,19,90.9,261,254,0,0.2,175,0.7,0.7,19.2,17.9,14.8
2026-04-27T18:38:37Z,0,0,0,0,14.8,0,18.5,849.8,18.7,18.8,91.2,262,253,0,0.7,270,1.1,1.1,19,17.8,14.7
2026-04-27T18:53:43Z,0,0,2,0,14.8,0,18,849.8,18.1,18.2,93.8,261,254,0,0.6,273,1.3,1.3,18.3,17.4,14
2026-04-27T19:08:50Z,0.2,0,3.8,0,14.8,0,17.5,849.9,17.5,17.7,94.3,260,254,0,0.6,283,1.7,1.7,17.8,17,13.6
2026-04-27T19:24:15Z,0.4,0,8.4,0,14.8,0,17.2,850.1,17.2,17.5,95,260,253,0,0.2,261,0.7,0.7,17.7,17,13.4
2026-04-27T19:39:21Z,0.4,0,23.2,0,14.8,0,16.9,850,17,17.3,95.8,260,253,0,0.1,310,0.4,0.4,17.4,16.8,13.2
2026-04-27T19:54:28Z,1.4,0,31,0,14.8,0,16.9,850.4,17.1,17.3,96.2,261,252,0,0.1,41,0.4,0.4,17.4,16.8,13.2
2026-04-27T20:10:24Z,0.6,0,47.8,0,14.8,0,16.9,850.1,17,17.3,96.8,260,254,0,0.1,294,0.7,0.7,17.5,16.9,13.2
2026-04-27T20:25:31Z,0.6,0,61.6,0,14.8,0,16.9,850,17,17.2,97,260,253,0,0.3,324,1.1,1.1,17.4,16.9,13.2
2026-04-27T20:40:38Z,0,0,67.8,0,14.8,0,17,849.8,17.1,17.3,97.2,261,253,0,0.2,209,0.7,0.7,17.5,17,13.3
2026-04-27T20:55:44Z,0,0,70.2,0,14.8,0,16.9,849.9,17,17.3,97.3,261,253,0,0,209,0.2,0.2,17.4,16.9,13.2
2026-04-27T21:10:50Z,0.2,0,72.6,0,14.8,0,16.9,850.1,17,17.3,97.4,260,253,0,0,110,0.2,0.2,17.4,17,13.2
2026-04-27T21:25:57Z,0.2,0,75.4,0,14.8,0,17,849.6,17,17.3,97.5,260,253,0,0,110,0.2,0.2,17.5,17,13.2
2026-04-27T21:41:20Z,0.2,0,77.6,0,14.8,0,17.1,849.6,17.1,17.5,97.6,260,254,0,0.1,110,0.4,0.4,17.6,17.2,13.4
2026-04-27T21:56:26Z,0.2,0,78.6,0,14.8,0,17.1,849.5,17.2,17.5,97.7,260,254,0,0.6,216,1.3,1.3,17.6,17.2,13.4
2026-04-27T22:11:33Z,0.2,0,79.6,0,14.8,0,17,849.5,17,17.4,97.7,259,254,0,0.8,256,1.3,1.3,17.5,17.1,13.3
2026-04-27T22:26:39Z,0.2,0,80.2,0,14.8,0,17.1,849.3,17.1,17.4,97.8,260,254,0,0.4,252,0.9,0.9,17.6,17.1,13.3
2026-04-27T22:41:46Z,0.2,0,81.8,0,14.8,0,16.9,849,16.9,17.2,97.8,261,255,0,1.4,256,2.6,2.6,17.4,16.9,13.1
2026-04-27T22:56:53Z,0.2,0,84.4,0,14.8,0,16.7,848.9,16.8,17.1,97.8,261,253,0,0.1,203,0.4,0.4,17.3,16.8,13
2026-04-27T23:11:59Z,0.2,0,85.6,0,14.8,0,16.6,848.9,16.7,17,97.8,260,253,0,0.1,265,0.4,0.4,17.2,16.7,12.9
2026-04-27T23:27:24Z,0.2,0,87.6,0,14.8,0,16.3,848.7,16.4,16.6,97.8,261,253,0,0.7,234,1.1,1.1,16.8,16.4,12.6
2026-04-27T23:42:30Z,0,0,89.4,0,14.8,0,16.1,848.6,16.3,16.5,97.8,260,254,0,0,244,0.2,0.2,16.6,16.2,12.4
